time,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
498,78,57,0,15,0,39,29,36,79,100,26,0,0
499,54,34,0,0,0,95,66,0,26,77,16,0,0
500,74,105,0,82,0,46,81,10,69,113,133,0,0
501,50,62,0,67,0,40,22,44,51,108,121,0,0
502,80,72,0,64,0,78,81,54,54,46,57,0,0
503,101,75,0,16,0,95,57,4,32,81,65,0,0
504,52,63,0,0,0,13,63,6,61,109,42,0,0
505,86,62,0,0,0,35,69,0,48,26,58,0,2
506,77,26,0,2,0,10,50,0,6,63,35,0,0
507,88,43,0,0,0,34,76,0,25,28,28,0,0
508,57,18,0,0,0,1,14,0,10,60,80,10,0
509,54,93,0,7,0,37,21,0,76,57,90,0,7
510,38,83,0,57,0,4,36,0,54,86,107,3,0
511,58,65,0,116,0,36,30,0,42,71,66,0,5
512,35,84,0,78,0,24,37,0,79,27,72,0,6
513,32,25,0,0,0,31,30,16,48,0,6,0,0
514,35,87,0,1,36,27,83,0,37,0,82,33,11
515,33,38,0,0,82,64,83,0,41,7,15,39,7
516,34,39,0,6,26,82,74,57,21,72,26,2,0
517,17,49,38,0,0,37,47,0,35,36,16,40,0
518,0,88,43,0,19,81,93,3,75,6,56,0,0
519,4,83,0,29,38,77,44,58,53,10,162.1198533,0,0
520,0,22,0,69,21,74,22,0,46,75,45,0,0
521,0,58,0,67,22,55,18,0,56,0,47,0,0
522,0,16,0,122,9,88,81,5,43,0,53,0,0
523,0,104,0,93,50,90,73,2,30,0,72,24,0
524,0,40,0,65,6,44,94,1,59,0,17,21,0
525,0,8,3,45,22,77,105,41,86,0,22,0,0
526,1,31,33,114,86,52,96,47,4,11,28,7,0
527,0,80,33,61,66,57,52,7,48,0,59,91,0
528,0,68,4,88,111,46,90,9,47,0,61,37,0
529,0,49,9,120,43,53,60,17,96,0,82,0,0
530,0,96,32,68,49,92,12,11,54,0,57,42,0
531,0,49,58,49,58,71,58,66,49,0,143,93,19
532,0,54,56,8,9,109,0,29,68,0,122,52,0
533,0,26,29,29,0,38,51,0,24,0,25,15,2
534,0,39,73,16,0,65,75,0,45,0,50,0,0
535,0,50,116,64,0,33,60,0,26,0,80,4,18
536,0,57,53,12,0,44,20,0,47,0,12,104,0
537,38,14,39,0,0,0,34,0,60,0,64,56,0
538,0,29,65,0,0,0,36,4,61,20,56,75,0
539,0,71,51,0,0,0,80,1,52,35,120,77,0
540,0,87,47,21,0,2,86,0,24,86,90,19,0
541,0,73,4,0,0,107,11,25,0,100,0,49,0
542,0,24,63,0,7,32,64,4,0,95,92,51,0
543,0,40,42,0,12,103,110,0,0,25,83,71,0
544,0,60,37,0,0,27,74,0,0,92,141,74,0
545,0,81,52,0,1,139,60,0,0,49,33,29,0
546,12,49,21,1,1,96,16,0,0,57,38,20,0
547,34,115,31,0,0,60,21,0,0,41,0,61,0
548,3,76,0,0,0,69,12,4,0,10,49,70,0
549,2,95,3,0,0,104,17,20,0,21,24,25,0
550,1,68,0,0,0,82,7,49,0,1,55,22,0
551,0,76,0,0,0,102,10,50,0,2,64,0,0
552,0,88,0,0,0,51,5,16,0,14,42,9,0
553,0,73,24,0,0,85,0,4,0,2,86,24,0
554,18,80,31,0,0,33,0,74,0,0,45,38,0
555,0,23,38,0,0,79,0,47,0,0,80,68,0
556,0,78,54,0,0,49,0,63,0,0,64,36,0
557,0,20,49,0,0,99,54,45,0,0,36,57,31
558,0,19,56,0,0,22,4,33,0,0,74,24,0
559,0,73,78,0,0,59,1,80,0,0,162.1198533,55,10
560,0,93,28,0,0,3,7,28,0,0,55,37,16
561,0,69,40,0,0,111,0,66,0,0,124,6,7
562,0,79,5,0,0,54,22,64,0,0,18,83,3
563,0,48,31,0,0,41,0,34,0,0,115,74,15
564,0,81,61,0,0,82,0,1,0,0,89,10,25
565,0,87,16,0,0,112,0,19,0,6,31,0,0
566,0,51,58,0,0,92,0,62,0,39,54,21,22
567,0,88,11,0,0,33,39,68,0,6,34,37,2
568,0,105,14,0,0,44,83,71,15,0,59,54,76
569,0,83,32,0,0,19,10,28,18,0,76,4,6
570,0,28,6,0,0,5,23,38,0,0,63,18,0
571,0,35,58,0,0,0,0,66,0,0,2,15,0
572,0,88,18,0,0,0,0,91,8,0,30,19,7
573,0,55,11,0,0,0,0,65,0,13,136,17,21
574,0,58,20,0,0,0,0,57,0,2,116,32,0
575,0,115,5,0,0,0,17,32,23,0,89,43,11
576,0,61,0,0,0,0,22,54,44,0,46,26,0
577,0,51,43,0,0,0,0,64,0,0,17,75,63
578,0,0,0,0,0,0,0,0,0,0,101,43,87
579,0,0,0,0,0,0,0,23,19,0,62,40,87
580,0,4,0,0,0,0,0,88,26,0,0,54,113
581,0,21,0,0,6,0,45,87,18,0,0,72,103
582,0,4,0,0,0,0,7,70,29,0,25,81,106
583,0,14,0,0,0,0,0,67,68,0,6,43,79
584,0,16,0,0,12,3,10,42,55,0,50,70,86
585,0,0,0,0,3,0,1,31,75,0,43,43,45
586,44,0,0,0,8,0,0,74,57,0,0,110,10
587,16,0,0,0,3,0,0,12,85,28,0,37,100
588,0,0,0,0,18,0,5,66,67,0,0,8,45
589,0,0,0,0,8,0,5,62,3,17,0,3,54
590,0,0,0,0,11,0,9,69,21,0,0,29,39
591,0,0,0,0,0,5,42,54,24,0,0,3,62
592,14,0,6,0,11,0,48,64,46,0,0,0,55
593,0,15,0,0,25,0,0,51,59,0,0,0,61
594,13,0,0,0,8,0,0,0,60,0,0,0,74
595,42,0,0,9,14,0,0,2,47,0,0,0,106
596,0,30,0,32,1,0,0,20,75,0,0,0,20
597,15,0,0,0,5,0,6,1,49,0,0,0,29
598,75,0,0,0,5,0,27,25,17,0,0,0,72
599,24,0,0,4,35,0,1,27,5,0,0,0,23
600,37,0,0,0,23,0,57,0,45,0,6,0,12
601,56,0,0,0,26,0,110,2,8,0,0,0,1
602,53,0,0,2,5,0,65,0,10,0,0,0,0
603,33,0,26,8,24,0,69,0,61,0,0,0,20
604,3,0,5,10,0,0,26,0,12,2,0,0,6
605,55,0,23,0,1,0,39,0,0,72,0,0,4
606,63,0,69,4,0,0,46,0,7,25,0,0,0
607,71,12,26,13,20,0,75,0,15,0,0,0,0
608,48,0,15,0,17,0,90,0,0,0,0,0,0
609,14,1,3,0,75,0,77,0,5,0,0,0,0
610,33,0,0,0,86,0,83,8,0,30,0,0,0
611,29,0,1,20,96,0,68,0,0,52,1,0,0
612,24,0,75,7,57,0,69,11,0,82,0,0,0
613,0,2,112,50,90,0,109,0,0,129,0,0,0
614,67,0,29,61,68,0,45,0,0,99,0,0,0
615,29,12,85,51,56,0,87,0,0,10,0,0,0
616,32,0,45,65,58,0,32,0,0,0,0,0,18
617,51,0,10,0,34,9,73,0,0,47,0,0,6
618,59,0,70,0,97,5,102,0,0,68,8,0,20
619,52,4,28,0,101,0,48,14,0,101,0,0,0
620,7,95,57,0,94,0,74,2,0,136,0,0,23
621,0,33,21,0,70,0,23,6,0,60,0,0,22
622,77,42,0,0,43,0,72,0,0,57,0,0,48
623,63,5,0,42,84,0,51,0,0,58,0,0,51
624,41,5,6,6,88,0,15,0,0,49,0,0,36
625,84,45,35,4,58,1,9,0,0,121,0,0,0
626,51,38,57,73,53,3,35,0,0,78,51,0,0
627,51,28,41,86,40,11,76,0,0,104,41,0,0
628,34,30,80,79,33,8,18,0,0,59,40,0,18
629,30,19,32,4,8,0,7,0,0,19,57,0,0
630,52,0,57,13,0,0,0,3,0,2,71,0,26
631,16,17,37,55,0,0,0,6,0,1,55,28,53
632,47,51,8,8,32,0,0,0,0,63,17,3,0
633,17,80,12,0,0,17,0,13,0,107,0,0,0
634,0,43,81,0,0,0,0,2,0,123,0,0,0
635,0,27,26,21,0,0,0,36,0,72,0,9,0
636,0,40,32,0,0,32,0,0,0,72,49,0,0
637,0,17,0,0,0,33,0,6,5,58,16,0,12
638,0,42,0,0,0,7,0,6,0,70,75,0,0
639,0,57,0,0,0,3,21,0,0,68,36,2,0
640,0,0,5,8,0,0,0,0,0,99,47,0,4
641,0,9,0,0,0,0,0,0,13,80,47,0,0
642,0,42,0,0,0,17,0,0,0,36,39,0,0
643,0,35,0,31,0,37,0,1,0,59,18,18,0
644,0,40,0,44,0,0,0,0,0,86,102,0,3
645,0,27,0,27,0,51,0,0,3,78,127,0,1
646,0,0,13,0,0,105,0,0,0,111,97,0,0
647,0,0,0,0,0,7,0,0,0,69,148,0,0
648,0,0,0,0,0,105,0,0,0,14,94,18,0
649,0,0,0,0,0,97,0,0,0,36,30,0,0
650,0,0,0,0,0,66,0,0,0,60,36,0,16
651,1,0,0,3,0,53,0,0,0,40,64,0,0
652,6,11,0,0,0,5,0,0,0,37,77,12,0
653,0,8,0,0,0,0,2,5,0,78,126,0,0
654,0,9,4,0,0,0,0,0,0,0,129,9,0
655,0,0,0,0,0,0,50,35,0,0,82,12,0
656,0,14,0,0,6,0,26,0,0,0,56,60,0
657,1,0,0,0,4,11,7,0,0,0,98,65,0
658,0,12,0,0,0,50,0,0,0,0,128,65,0
659,0,16,0,0,29,56,62,0,8,0,61,95,0
660,0,26,0,0,35,47,82,0,7,0,57,106,0
661,0,3,0,20,62,63,68,0,0,0,36,80,0
662,0,0,0,0,0,88,46,0,0,0,3,64,0
663,0,0,0,0,26,35,31,0,0,0,0,14,0
664,0,0,0,0,15,88,45,0,0,0,0,59,0
665,0,0,0,0,17,23,61,0,0,0,0,76,0
666,0,0,0,0,46,90,93,0,0,0,0,9,0
667,3,0,0,0,31,73,88,0,0,0,21,28,0
668,0,0,0,0,1,69,64,0,0,0,0,26,0
669,0,0,0,0,17,57,61,0,0,0,0,24,0
670,0,0,0,0,0,67,50,0,0,0,0,0,0
671,0,0,0,0,2,104,49,6,0,0,0,0,0
672,0,0,0,1,10,25,26,80,0,0,0,0,0
673,0,0,0,8,1,23,0,23,0,0,0,21,0
674,0,1,0,0,0,43,18,20,0,0,0,43,0
675,0,0,0,0,0,23,89,28,0,0,0,59,0
676,0,8,0,18,7,14,81,54,0,2,0,51,0
677,0,0,0,21,0,23,42,60,0,26,0,3,0
678,0,1,0,0,0,38,15,50,13,11,0,80,2
679,0,3,0,14,0,0,0,2,0,0,0,67,43
680,0,16,0,46,0,4,30,73,2,0,0,33,4
681,0,1,0,4,0,0,3,29,0,0,0,69,0
682,0,0,0,21,0,1,20,15,22,0,0,24,0
683,0,0,0,9,0,0,45,72,25,0,0,11,0
684,0,0,3,11,0,0,3,10,35,2,1,43,0
685,23,0,0,35,0,0,0,2,40,0,21,56,0
686,0,0,0,35,0,0,0,0,11,0,0,28,0
687,0,0,0,90,0,0,0,0,35,1,0,39,0
688,0,10,0,80,0,0,0,16,84,0,0,30,0
689,0,5,0,117,23,11,0,70,73,2,26,56,0
690,0,0,0,112,0,0,0,62,12,0,45,60,0
691,0,0,0,116,1,0,10,104,47,2,18,34,0
692,0,13,0,35,0,0,1,74,59,0,0,27,0
693,0,8,0,5,0,0,10,82,5,0,0,17,0
694,0,0,0,0,0,0,8,19,66,0,0,0,0
695,0,0,0,13,0,0,44,4,54,0,0,35,0
696,0,0,0,96,0,0,75,58,56,11,0,48,0
697,0,3,5,104,0,0,67,62,39,2,0,40,0
698,0,0,5,0,0,0,49,54,43,2,0,35,0
699,0,0,0,26,0,0,0,52,62,0,4,13,4
700,0,0,0,14,0,0,0,36,43,8,0,0,0
701,0,0,0,71,0,6,0,54,50,87,0,0,0
702,0,0,0,103,0,0,0,36,50,24,0,6,0
703,0,0,0,77,0,0,0,77,6,0,0,0,0
704,0,0,0,90,0,0,8,30,77,30,0,10,0
705,0,0,0,29,0,0,33,77,12,9,0,0,0
706,0,56,0,70,0,0,0,16,43,74,0,0,0
707,0,16,0,82,0,0,0,14,33,84,0,0,0
708,0,41,35,8,0,0,0,29,0,88,0,0,0
709,0,50,19,0,0,0,0,9,0,66,0,0,0
710,0,12,0,0,0,0,0,5,0,55,0,12,0
711,0,0,51,0,0,0,0,0,0,143,0,13,0
712,12,11,0,0,0,0,0,17,0,126,0,0,0
713,7,90,13,0,0,0,0,42,0,63,0,0,0
714,0,69,46,0,0,0,0,29,0,112,10,0,0
715,40,67,69,0,0,0,0,4,0,74,5,0,0
716,3,103,62,0,2,0,7,0,0,26,0,0,0
717,37,40,51,0,0,0,0,0,0,13,0,0,0
718,73,88,70,0,34,0,0,8,0,92,1,0,0
719,56,82,51,0,33,0,25,3,0,75,43,0,0
720,62,57,84,2,29,0,11,0,0,27,0,0,0
721,52,62,70,0,0,12,0,0,0,105,0,7,0
722,37,35,47,0,0,34,0,0,0,76,0,0,0
723,40,71,62,0,26,0,0,0,0,60,0,0,0
724,34,81,36,0,58,0,0,0,0,84,0,0,0
725,19,94,0,0,9,2,0,0,0,82,0,0,0
726,0,83,0,0,0,0,0,0,0,11,0,0,0
727,1,38,6,0,0,0,0,0,0,0,0,0,0
728,0,58,41,5,27,0,0,14,0,31,0,0,0
729,0,65,49,8,82,0,0,10,0,36,2,0,0
730,0,73,73,20,99,16,0,1,0,0,0,0,0
731,0,88,42,0,93,3,0,0,0,8,0,0,0
732,22,30,32,7,71,0,0,0,0,0,0,0,0
733,49,55,59,0,77,0,0,0,0,0,0,0,6
734,80,41,48,0,26,0,6,0,0,19,0,0,0
735,71,92,54,0,77,0,0,0,0,0,0,0,0
736,64,87,48,0,104,0,0,0,0,0,0,0,0
737,57,50,27,0,92,0,0,0,0,9,0,0,0
738,49,83,47,4,114,0,0,0,0,0,5,0,0
739,22,71,30,0,110,0,20,0,0,5,0,0,0
740,12,48,0,0,43,0,0,0,0,0,2,0,0
741,61,15,0,0,55,0,0,0,0,0,6,0,0
742,57,9,0,0,64,0,0,17,0,0,0,0,0
743,48,95,11,28,91,0,0,0,0,0,0,0,0
744,72,45,16,3,83,6,0,0,0,0,0,0,0
745,66,46,5,0,76,0,0,0,0,0,0,0,0
746,57,0,0,0,28,2,0,0,0,0,0,0,0
747,5,0,0,0,66,23,0,0,0,0,0,0,0
748,42,0,22,2,97,0,0,21,0,0,0,0,0
749,32,0,0,0,62,0,0,0,0,0,0,0,0
750,24,4,0,7,83,0,0,0,0,0,4,0,0
751,15,0,0,0,142,0,41,0,0,0,0,0,0
752,6,16,0,0,68,0,6,0,0,0,0,49,0
753,6,4,0,0,114,0,58,0,0,0,0,0,0
754,32,2,0,0,81,0,0,0,0,0,0,0,4
755,0,0,32,0,105,0,38,0,0,0,0,0,27
756,0,2,0,0,94,0,42,0,0,0,0,0,26
757,0,24,0,0,26,0,0,0,0,0,0,20,6
758,0,0,0,0,119,0,16,0,0,0,0,65,0
759,0,0,0,0,134,0,0,0,0,35,0,0,23
760,0,0,0,0,116,0,57,0,0,50,0,0,0
761,0,0,0,0,85,0,14,0,0,16,25,2,0
762,0,0,0,0,79,0,101,28,0,0,0,0,0
763,0,0,0,0,85,0,95,13,0,0,6,48,15
764,0,0,0,0,87,0,70,0,0,0,6,39,0
765,0,0,0,0,55,0,56,0,3,0,85,35,17
766,0,0,0,0,46,16,18,6,0,0,33,0,41
767,0,0,0,0,2,0,20,0,0,0,33,1,87
768,0,7,5,13,113,0,84,0,0,0,75,0,81
769,0,46,0,0,123,0,107,0,0,0,31,13,74
770,0,79,43,0,101,0,77,0,0,0,74,26,40
771,0,31,21,0,157.6154219,0,105,0,0,0,85,0,59
772,0,24,0,0,30,0,51,0,10,0,25,0,72
773,2,40,0,0,74,4,61,0,0,0,4,0,43
774,0,0,0,0,109,0,44,0,5,0,27,0,77
775,0,15,0,0,16,0,73,5,0,0,69,0,27
776,0,77,21,0,122,22,129,9,0,0,19,0,104
777,0,18,15,0,80,10,79,1,0,0,35,0,65
778,9,77,31,0,137,0,64,45,0,0,38,0,36
779,0,41,0,0,106,0,35,7,0,0,57,0,0
780,0,57,8,0,110,0,12,0,0,0,62,0,0
781,0,75,14,0,107,0,4,9,0,0,84,0,0
782,0,64,53,0,93,0,19,0,0,0,34,27,0
783,0,37,53,0,17,0,0,0,0,0,65,1,0
784,0,11,96,0,23,0,14,0,0,0,6,12,0
785,0,61,52,0,36,0,0,0,0,0,34,0,0
786,0,19,44,0,68,0,4,0,0,0,3,15,0
787,8,42,71,0,20,0,3,0,0,0,0,14,0
788,4,62,72,0,12,0,0,0,0,0,21,0,16
789,15,69,14,0,1,0,0,0,0,13,0,0,0
790,0,50,36,0,96,0,0,0,0,0,0,2,0
791,5,68,24,6,30,0,0,0,0,0,0,0,20
792,0,28,75,0,14,0,0,0,0,0,0,18,15
793,0,85,78,0,19,0,0,0,0,0,0,9,40
794,0,33,34,0,0,0,0,0,0,0,0,111,9
795,32,8,27,0,13,0,0,0,0,0,0,0,0
796,9,4,22,0,26,0,0,0,0,0,0,0,21
797,0,14,36,0,37,0,0,0,0,0,0,0,43
798,0,4,51,0,15,0,0,0,0,0,0,0,95
799,0,0,45,0,73,0,0,0,0,0,0,0,76
800,0,4,19,0,0,0,0,0,0,0,0,6,108
801,8,0,0,0,24,0,0,0,0,0,0,0,61
802,0,2,12,0,0,0,0,0,0,0,0,0,72
803,0,3,0,0,23,0,0,0,0,0,0,14,52
804,0,0,0,0,0,0,0,0,0,0,0,31,56
805,0,0,0,0,0,0,0,0,0,0,0,4,69
806,0,0,0,0,1,0,0,0,0,0,0,0,92
807,0,0,0,0,0,0,0,0,6,0,0,18,76
808,0,0,0,0,0,0,0,8,0,0,0,0,90
809,0,2,0,0,3,0,0,0,0,0,0,0,34
810,0,0,0,0,0,0,0,0,0,0,0,0,35
811,0,1,9,0,0,0,0,0,0,0,0,0,91
812,0,3,0,0,0,0,0,0,0,0,0,0,95
813,0,0,0,0,0,0,0,0,0,3,0,0,86
814,0,0,0,0,0,0,0,0,0,0,0,0,87
815,0,0,0,0,0,0,0,0,0,0,0,0,46
816,0,10,0,0,1,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,7,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,33
821,0,0,0,0,0,0,0,0,2,0,0,0,102
822,0,0,0,0,0,0,0,0,0,0,0,0,98
823,0,0,0,0,0,0,0,0,1,0,0,0,75
824,1,0,0,0,0,0,0,0,0,0,0,0,113
825,0,0,0,0,0,0,0,0,0,0,0,0,84
826,0,0,0,0,1,0,0,0,1,0,0,0,53
827,0,0,0,0,35,0,0,0,1,0,0,0,81
828,0,0,0,0,32,0,5,16,0,0,0,0,83
829,0,0,0,0,39,0,2,0,0,0,0,0,134
830,0,0,1,0,18,0,0,0,13,0,0,0,61
831,0,0,6,0,0,0,17,7,6,0,14,0,63
832,0,0,0,3,15,0,2,0,0,0,0,0,81
833,0,0,0,0,4,0,2,0,0,1,0,0,49
834,0,0,0,0,17,0,1,0,0,0,8,0,35
835,0,0,2,0,107,0,1,0,0,0,0,0,74
836,0,0,0,16,79,0,0,0,0,0,0,0,62
837,0,0,0,15,104,0,0,0,0,0,0,0,34
838,4,0,0,37,12,7,1,0,0,0,42,0,0
839,0,0,0,3,86,20,0,0,0,3,67,0,0
840,0,0,0,17,116,6,0,0,0,0,18,0,43
841,0,0,0,24,38,1,0,0,0,0,0,0,81
842,0,2,0,92,65,25,0,0,8,0,6,0,81
843,0,0,26,0,153,0,0,0,38,5,22,0,43
844,0,0,0,48,140,31,0,9,17,2,0,8,68
845,0,0,12,22,64,0,0,1,0,9,0,12,63
846,9,0,27,48,30,0,0,29,0,7,49,0,44
847,0,0,7,64,38,0,0,8,5,35,0,0,32
848,0,0,46,128,96,0,9,22,65,54,20,7,90
849,0,0,5,115,66,54,1,0,53,0,10,19,86
850,39,0,25,75,42,70,0,21,31,0,65,16,61
851,27,0,23,0,111,4,0,13,60,47,90,0,77
852,8,0,29,11,69,45,8,29,34,0,50,0,62
853,12,0,53,65,75,77,0,0,30,1,101,0,5
854,6,13,54,33,76,38,21,4,0,6,84,0,48
855,0,0,38,24,74,69,5,29,10,19,2,0,0
856,9,0,19,23,48,41,1,29,20,7,5,0,0
857,84,0,44,0,76,49,0,11,47,0,15,0,0
858,99,0,50,0,51,40,2,0,79,0,112,0,0
859,54,0,62,10,67,41,0,54,87,65,145,7,0
860,45,0,16,0,88,72,0,62,58,44,45,1,2
861,52,2,41,5,44,64,0,9,75,3,96,0,0
862,39,0,24,0,57,94,2,16,45,48,34,27,0
863,33,0,36,8,34,11,0,0,8,58,17,1,15
864,24,0,44,0,70,75,8,73,40,64,2,55,0
865,66,0,90,0,66,18,0,47,86,57,2,22,0
866,1,0,58,3,50,2,8,70,57,73,26,1,0
867,7,0,61,0,98,53,0,51,77,48,0,15,0
868,59,0,46,0,43,3,0,86,36,71,0,0,0
869,73,0,18,5,58,72,0,24,42,67,0,0,0
870,75,0,1,0,66,10,0,58,36,31,0,0,0
871,72,0,6,1,61,56,0,31,14,33,0,0,0
872,93,0,23,0,61,9,0,10,22,2,0,9,0
873,72,0,11,0,14,61,0,0,27,47,0,17,0
874,47,0,25,0,52,18,0,0,49,0,21,8,0
875,27,9,23,4,18,26,0,39,68,0,25,49,0
876,11,41,72,0,54,17,0,77,0,0,0,0,0
877,32,1,10,0,22,39,0,7,19,0,0,1,53
878,51,0,0,0,55,38,0,18,9,0,0,23,1
879,24,8,3,0,89,0,0,12,6,0,0,13,14
880,65,0,1,0,113,0,0,0,0,0,0,65,15
881,49,4,0,0,51,0,0,0,0,0,0,70,29
882,2,0,0,0,7,0,0,0,0,0,0,48,0
883,0,0,0,0,0,0,0,0,30,0,0,37,0
884,0,0,0,18,11,0,0,0,10,0,0,70,0
885,0,0,0,0,22,0,0,0,0,0,0,23,0
886,0,0,0,0,11,0,0,0,0,0,0,81,0
887,0,0,0,0,13,0,0,0,0,0,0,57,0
888,0,0,0,0,7,0,0,0,0,0,0,59,0
889,4,8,0,0,0,0,0,0,25,0,0,50,0
890,9,0,0,0,0,0,0,0,0,0,6,24,0
891,0,0,0,0,0,0,0,0,0,0,0,90,0
892,0,0,0,0,0,0,0,0,0,0,0,22,0
893,0,0,0,4,7,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0,0,0,0,17,0
895,0,0,0,0,0,0,0,0,0,0,0,8,0
896,0,0,0,0,0,0,0,0,0,0,0,0,0
897,0,0,0,0,10,0,0,0,0,0,0,19,0
898,18,0,0,2,0,1,0,0,0,0,23,38,0
899,0,0,0,0,0,0,0,0,19,0,0,0,0
900,0,0,0,17,0,0,0,0,0,1,0,8,0
901,0,0,0,2,0,0,0,0,0,0,11,7,0
902,0,0,0,33,2,0,0,0,0,11,20,0,0
903,27,0,0,3,0,0,0,0,4,17,29,0,0
904,0,0,0,5,0,0,0,2,0,0,47,0,0
905,9,0,0,0,0,0,0,0,0,9,42,0,0
906,0,0,0,0,0,0,24,0,0,5,106,0,0
907,16,0,0,0,6,0,16,0,0,1,105,0,0
908,0,0,0,0,0,0,19,0,0,0,1,0,0
909,17,0,0,6,0,0,16,0,0,10,1,9,0
910,9,4,0,5,0,0,35,0,0,5,16,0,0
911,0,1,0,0,0,0,15,0,0,2,117,39,0
912,0,0,0,0,4,0,27,0,6,0,74,128,0
913,0,0,0,0,26,0,8,0,0,0,66,0,0
914,0,0,0,0,0,0,19,0,0,0,73,0,0
915,0,0,0,0,0,0,35,0,0,0,25,10,0
916,0,0,0,0,0,0,11,0,0,1,42,0,0
917,0,0,0,0,0,0,16,0,1,0,47,0,0
918,0,0,0,0,0,0,50,0,0,0,11,0,0
919,0,0,0,0,13,0,45,0,0,0,16,0,0
920,4,0,0,0,0,0,29,0,0,6,0,2,0
921,3,0,15,0,0,0,54,0,8,1,0,21,2
922,3,0,0,0,0,0,28,0,3,0,0,0,31
923,0,0,0,0,2,0,8,0,0,0,0,0,0
924,2,0,0,0,90,0,0,3,4,0,0,0,0
925,0,0,0,0,20,0,0,0,2,24,0,0,23
926,0,0,0,0,32,9,6,0,8,0,0,0,23
927,0,0,0,0,0,0,0,0,4,1,0,0,21
928,0,0,9,0,0,0,0,6,14,0,0,0,28
929,0,0,7,0,0,0,0,0,0,0,0,0,0
930,0,0,0,12,3,0,0,1,21,0,11,0,2
931,0,0,0,0,4,0,0,25,6,0,0,0,18
932,0,0,0,0,0,0,0,0,7,0,3,0,53
933,0,0,0,0,0,0,0,0,18,21,0,0,11
934,0,0,0,0,0,0,0,2,13,0,5,2,47
935,0,0,0,0,0,0,0,0,38,0,0,40,0
936,0,0,0,0,0,3,0,2,21,0,0,0,15
937,6,0,0,0,0,25,0,13,0,0,0,0,78
938,0,0,0,0,0,8,0,0,5,0,11,0,40
939,0,0,0,0,0,56,26,0,2,0,0,0,25
940,0,0,0,0,26,0,5,6,6,0,0,0,94
941,0,0,0,0,17,29,4,0,18,0,0,0,19
942,0,0,0,0,52,0,0,0,16,0,0,0,35
943,0,0,0,0,0,0,0,0,70,7,0,0,85
944,0,0,0,0,0,0,0,0,68,22,0,0,98
945,29,0,0,0,0,0,0,0,14,13,0,0,53
946,51,0,4,0,0,0,0,0,35,27,0,0,36
947,0,0,0,0,0,0,0,0,14,58,0,0,46
948,15,24,0,0,0,0,0,0,0,31,0,0,52
949,0,0,31,0,0,0,0,0,0,29,0,0,72
950,2,0,0,0,0,0,0,0,0,16,0,0,34
951,0,0,8,0,0,0,0,0,0,37,0,0,29
952,6,0,39,0,0,0,0,9,0,24,6,0,82
953,5,0,53,0,0,0,0,0,0,0,10,0,31
954,0,0,32,0,0,0,0,0,0,4,5,0,76
955,8,0,51,0,0,0,0,0,0,10,0,0,7
956,5,0,6,0,1,0,0,0,0,10,0,0,47
957,0,0,0,0,34,0,1,0,0,0,0,0,96
958,30,0,0,0,0,0,0,0,0,9,0,0,7
959,35,0,35,0,0,0,10,0,0,0,0,0,43
960,5,0,28,0,0,0,0,0,0,0,0,0,70
961,74,0,0,0,0,0,0,0,0,0,0,0,6
962,52,0,0,0,0,0,0,0,0,0,0,0,0
963,42,0,0,0,0,0,4,0,0,0,0,0,0
964,34,0,1,0,0,0,0,0,0,0,0,0,11
965,47,0,33,8,0,0,0,0,12,27,11,0,1
966,14,0,51,0,0,0,0,0,31,0,0,20,1
967,0,0,75,12,0,0,0,0,26,0,38,14,0
968,2,0,95,0,15,0,15,0,33,0,4,0,0
969,0,0,55,0,2,0,0,0,0,0,62,19,0
970,0,0,45,8,0,0,1,0,27,0,74,0,0
971,3,0,46,0,2,14,1,14,19,0,6,4,0
972,24,0,47,0,1,0,0,23,0,0,0,0,13
973,1,0,51,4,0,0,0,30,36,0,39,20,0
974,0,0,46,0,0,3,0,30,3,0,22,35,34
975,0,0,49,13,51,6,0,7,0,0,2,0,24
976,0,0,14,0,4,20,0,7,0,0,56,0,0
977,0,0,11,0,5,0,0,26,0,0,29,0,0
978,13,0,61,0,0,0,0,25,16,0,65,0,0
979,0,0,36,12,1,0,1,32,11,0,11,0,0
980,0,0,22,0,4,0,0,36,1,3,53,0,9
981,0,0,36,0,0,0,0,9,0,0,97,0,0
982,8,0,8,0,0,0,0,0,0,0,5,0,0
983,5,0,71,0,22,0,0,15,0,0,57,0,0
984,0,0,33,0,0,0,0,19,0,0,34,0,0
985,0,0,29,0,0,0,0,5,0,7,68,0,0
986,0,0,0,0,23,0,0,57,0,0,81,0,0
987,0,8,14,3,12,0,0,28,0,0,20,0,0
988,0,25,0,1,10,0,0,36,0,0,33,0,0
989,0,0,0,0,29,0,0,44,0,0,26,0,0
990,0,0,0,0,17,0,0,0,0,0,0,0,0
991,0,15,4,0,3,0,9,0,0,1,0,0,0
992,0,17,25,0,0,0,5,44,0,0,0,1,0
993,0,79,0,0,1,0,0,119.3264579,0,0,0,0,0
994,0,70,0,0,25,0,0,53,0,0,0,0,0
