time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
15473,0,0,0,23,45,0,0,3,16,0,35,1,1
15474,0,27,0,28,86,0,0,0,6,0,5,0,0
15475,0,9,0,11,46,0,0,0,0,0,19,0,0
15476,0,8,0,0,19,0,0,0,0,0,6,0,0
15477,0,0,0,21,32,0,0,1,0,0,1,0,0
15478,0,0,0,0,25,22,0,26,0,0,0,0,29
15479,0,0,0,8,77,62,0,2,0,0,0,0,0
15480,0,0,0,33,62,0,5,1,0,0,0,0,0
15481,0,0,0,0,14,0,0,0,0,0,0,9,0
15482,0,0,2,6,25,8,0,0,0,0,0,6,0
15483,0,2,0,38,38,50,0,0,0,0,0,46,0
15484,0,0,0,0,28,7,0,0,0,0,0,81,0
15485,13,0,0,0,6,0,0,0,0,9,4,11,0
15486,5,0,0,1,31,16,0,0,0,0,0,0,0
15487,0,2,0,11,60,82,0,0,0,0,0,0,0
15488,0,16,0,3,49,24,0,0,2,0,0,0,0
15489,15,11,5,4,45,28,0,1,4,0,0,0,23
15490,1,0,0,0,39,59,0,0,0,0,0,0,61
15491,0,0,2,6,54,51,0,0,0,0,0,0,37
15492,0,0,2,22,60,5,30,0,0,0,0,0,7
15493,1,0,0,0,26,0,20,0,0,0,0,0,0
15494,0,0,0,0,58,0,11,0,0,0,0,0,28
15495,20,1,0,0,45,0,18,7,0,4,0,0,0
15496,3,0,16,0,62,1,0,15,12,12,0,0,0
15497,0,0,0,0,76,0,0,15,5,18,0,0,1
15498,0,0,0,0,84,2,0,0,36,42,0,5,21
15499,7,0,0,0,69,0,0,0,12,69,0,1,36
15500,0,0,0,0,56,0,0,0,62,19,0,0,30
15501,0,0,0,3,78,0,0,5,2,0,4,0,11
15502,0,14,0,0,31,0,0,0,2,8,0,0,57
15503,0,14,0,0,0,0,4,0,2,14,0,0,97
15504,9,17,0,0,27,0,37,0,0,0,0,0,16
15505,12,11,1,0,60,0,24,0,0,10,0,0,42
15506,5,0,0,0,61,5,30,0,2,16,0,0,21
15507,1,0,2,6,65,0,22,0,2,4,1,0,0
15508,10,0,2,0,30,5,32,0,3,0,0,0,0
15509,2,0,0,0,12,0,21,0,0,51,0,0,0
15510,0,0,0,0,66,0,11,0,0,54,0,0,0
15511,0,0,0,0,52,0,3,2,0,69,0,0,0
15512,0,0,7,0,79,0,6,0,6,99,0,0,0
15513,27,4,0,0,36,7,12,3,0,54,0,0,0
15514,0,0,0,0,1,0,8,18,3,68,0,0,0
15515,0,0,0,13,85,5,0,28,5,79,0,0,0
15516,0,0,0,0,6,14,0,0,0,35,0,0,0
15517,0,1,0,2,6,4,20,0,0,66,0,0,0
15518,0,0,0,0,0,0,0,0,0,84,0,0,0
15519,22,0,0,0,12,0,0,0,2,85,0,0,1
15520,4,0,0,17,37,0,20,0,5,72,0,0,0
15521,0,0,12,0,11,0,6,0,0,79,0,0,0
15522,0,9,20,14,9,0,0,0,0,64,0,0,0
15523,0,1,53,4,12,0,9,0,0,71,0,0,0
15524,0,4,63,0,63,0,0,29,0,98,0,0,0
15525,0,0,79.54686296,0,67,5,0,0,0,79,0,0,0
15526,0,1,65,0,30,12,0,3,0,81,0,1,10
15527,3,24,66,0,43,4,0,0,0,87,0,0,0
15528,13,2,56,0,47,18,0,8,0,66,0,0,0
15529,0,0,44,17,51,0,6,0,0,62,0,0,0
15530,0,0,42,0,51,0,0,0,0,80,0,0,0
15531,24,1,25,0,80,0,0,2,5,64,0,0,2
15532,4,0,47,1,3,3,0,0,2,42,0,0,0
15533,9,1,24,3,17,2,0,0,14,49,0,0,0
15534,5,0,67,0,24,0,21,0,0,87,0,0,0
15535,2,0,60,0,44,0,0,0,0,89,1,0,0
15536,0,1,30,0,36,2,5,0,0,57,0,0,0
15537,0,0,46,8,55,0,3,0,14,68,10,0,2
15538,3,0,36,0,14,0,8,2,0,58,1,0,8
15539,5,0,48,0,85,0,0,0,0,36,11,0,11
15540,0,0,50,0,52,0,0,0,0,87,0,1,0
15541,0,0,36,0,103,5,0,0,0,62,0,0,0
15542,0,0,42,1,56,12,0,0,0,37,0,0,9
15543,0,0,54,12,30,0,0,0,0,65,5,27,0
15544,0,0,23,13,70,0,0,0,0,28,12,0,8
15545,19,0,34,0,0,0,0,0,0,59,3,0,0
15546,34,0,43,0,9,0,0,0,0,56,0,0,2
15547,0,0,37,0,44,3,0,18,0,62,0,0,0
15548,0,0,34,0,57,7,0,8,0,77,0,0,0
15549,0,0,63,0,85,0,0,22,0,53,0,0,7
15550,5,0,61,0,63,0,11,11,0,79,0,0,2
15551,0,0,79.54686296,0,83,15,1,3,0,45,0,4,9
15552,0,0,35,0,47,0,1,7,21,65,0,7,0
15553,0,0,48,0,19,0,0,15,3,13,0,26,0
15554,1,0,51,8,51,0,0,3,0,35,0,0,0
15555,0,0,50,0,27,0,13,1,0,31,5,0,0
15556,0,0,37,0,61,0,0,0,0,10,4,0,0
15557,17,0,37,0,34,0,0,0,13,22,23,0,6
15558,0,0,29,0,24,0,0,0,32,29,0,0,0
15559,0,0,21,14,50,0,0,0,11,15,0,0,0
15560,0,0,46,1,0,0,25,0,58,24,0,0,0
15561,0,0,69,0,0,0,0,0,36,49,0,0,0
15562,0,6,48,0,0,0,20,20,0,48,0,0,0
15563,0,0,46,0,28,0,27,5,43,33,0,0,0
15564,0,3,43,0,48,0,0,23,27,49,0,0,0
15565,0,0,7,0,13,0,0,10,72,39,0,0,0
15566,0,0,42,0,40,0,0,0,8,75,0,0,0
15567,0,0,40,0,86,0,0,47,6,56,7,0,0
15568,24,0,40,0,54,0,0,34,33,43,10,0,0
15569,24,0,52,0,54,0,0,2,0,73,15,0,0
15570,8,0,45,0,45,0,0,0,0,54,9,0,0
15571,5,0,63,5,10,0,0,40,0,36,2,27,0
15572,0,0,69,0,20,0,0,49,55,32,7,21,0
15573,0,0,58,0,0,8,5,51,105,58,0,31,0
15574,0,0,48,0,5,28,15,70,77,34,0,19,0
15575,6,0,0,0,6,0,1,28,70,13,0,14,0
15576,0,0,27,0,43,0,0,75,18,49,0,36,0
15577,0,0,77,0,4,0,0,10,18,73,0,47,0
15578,0,0,43,0,36,0,10,36,80,24,0,26,0
15579,54,0,25,0,7,0,0,0,58,65,0,25,0
15580,48,0,44,0,25,0,1,61,3,24,0,27,0
15581,8,12,78,0,52,0,0,69,11,20,0,16,3
15582,0,0,54,0,18,0,4,43,31,19,0,0,20
15583,0,11,53,0,0,3,0,56,5,19,0,19,0
15584,53,15,25,17,8,18,5,27,19,42,0,39,0
15585,49,18,26,0,11,0,12,56,18,45,0,8,8
15586,43,0,46,0,10,1,0,66,39,71,0,8,15
15587,4,0,52,0,31,1,0,43,30,47,0,11,0
15588,8,0,39,0,0,0,0,0,0,5,0,27,0
15589,0,0,57,1,1,0,3,11,0,65,0,0,0
15590,0,0,79.54686296,0,10,2,22,30,8,39,2,0,0
15591,0,0,38,0,0,29,0,27,0,40,0,12,0
15592,0,0,65,0,11,0,0,11,0,26,0,0,0
15593,0,0,38,0,0,4,0,0,2,14,0,9,0
15594,24,0,54,0,0,0,0,0,18,64,0,48,0
15595,0,0,34,7,0,0,0,9,0,29,0,10,0
15596,0,0,41,0,0,0,0,25,0,10,0,12,0
15597,0,0,33,0,6,0,10,11,0,5,3,26,0
15598,0,0,49,0,0,0,0,12,0,64,0,0,0
15599,0,0,62,0,0,0,11,1,0,60,0,0,0
15600,7,0,46,11,0,0,0,0,0,59,6,0,0
15601,5,8,11,0,0,0,0,0,0,9,0,0,0
15602,0,3,4,0,0,0,0,6,0,16,0,6,10
15603,0,28,1,9,0,0,0,0,0,33,0,0,0
15604,0,0,27,13,0,0,0,0,10,67,0,6,0
15605,16,0,46,0,0,0,0,0,0,54,0,0,0
15606,0,4,50,6,4,0,0,0,0,34,7,0,2
15607,7,5,29,0,3,9,0,0,0,46,19,0,0
15608,0,0,24,0,1,0,0,0,0,77,17,0,0
15609,16,0,54,11,8,27,0,0,0,24,8,0,0
15610,0,3,26,0,0,0,28,0,0,26,41,4,0
15611,23,0,57,0,7,0,47,0,0,24,14,4,0
15612,1,0,38,13,0,0,0,0,0,27,11,0,0
15613,0,0,43,0,0,0,11,0,11,7,10,0,0
15614,7,10,36,0,29,0,49,0,0,31,8,0,0
15615,3,4,45,16,2,0,0,0,0,11,5,0,0
15616,5,12,63,1,1,0,22,0,0,7,63,0,0
15617,5,21,31,30,2,0,13,0,23,56,18,0,0
15618,0,1,56,3,1,0,0,0,0,72,43,0,0
15619,0,0,64,15,0,41,0,0,0,23,59,0,0
15620,37,0,54,0,10,33,0,0,8,75,56,0,0
15621,2,0,51,14,0,0,0,0,0,41,71,0,0
15622,0,0,54,17,0,24,0,0,0,7,37,0,0
15623,17,0,1,22,0,50,0,0,0,75,78,0,0
15624,0,0,14,15,0,5,1,0,0,59,24,0,0
15625,0,0,28,59,0,10,0,0,5,55,31,6,0
15626,0,0,44,75,0,9,0,0,0,49,8,61,0
15627,0,6,44,33,0,0,0,0,0,50,10,0,0
15628,0,0,61,1,0,0,0,0,0,31,0,0,1
15629,6,0,71,37,0,20,0,0,0,24,0,9,0
15630,3,0,48,12,0,77,0,0,0,1,32,20,2
15631,0,0,30,53,3,57,0,0,0,0,1,40,1
15632,1,0,48,41,0,51,18,0,0,14,0,0,13
15633,0,0,38,43,6,45,0,0,0,84,0,0,0
15634,10,0,23,43,2,0,0,0,3,82,0,0,0
15635,9,1,35,13,0,0,9,0,0,15,0,0,0
15636,0,11,31,0,0,0,0,9,0,46,0,0,0
15637,0,0,41,13,0,17,0,2,1,0,0,0,12
15638,34,31,40,5,0,22,0,0,0,0,0,0,53
15639,0,26,30,4,0,0,0,0,10,3,0,0,51
15640,0,0,19,16,0,35,0,0,10,56,0,0,7
15641,0,24,45,11,0,4,0,0,3,16,6,0,83
15642,0,7,66,3,0,10,0,0,0,35,0,0,54
15643,0,37,29,11,0,0,0,0,25,22,4,0,15
15644,0,8,34,5,12,0,13,0,0,70,0,0,16
15645,0,0,29,7,25,0,0,0,8,7,0,5,25
15646,0,0,70,0,0,0,0,1,0,24,0,0,49
15647,0,0,64,0,0,0,0,9,9,21,0,0,92
15648,0,0,39,0,12,0,8,0,0,15,0,0,35
15649,0,0,17,0,0,7,10,2,0,63,0,0,67
15650,0,0,46,0,0,17,0,0,0,34,0,0,17
15651,0,0,30,0,0,0,0,7,0,13,6,0,47
15652,0,0,49,6,0,0,1,0,0,0,2,0,3
15653,0,3,31,5,0,0,0,0,0,22,9,0,4
15654,0,0,65,0,0,0,1,0,5,34,0,0,10
15655,6,0,74,0,0,0,0,0,0,56,0,0,0
15656,0,0,50,0,0,1,26,0,0,16,0,0,39
15657,0,0,35,0,0,10,10,0,0,52,2,0,88
15658,0,0,29,0,0,5,0,0,0,56,24,0,69
15659,0,0,16,0,0,0,7,0,0,76,0,0,79
15660,0,0,43,0,0,0,0,0,3,62,24,0,88
15661,14,0,24,0,0,0,5,0,0,20,6,0,78
15662,0,0,33,0,0,0,0,4,13,6,0,0,79
15663,0,0,18,0,0,0,0,0,11,13,0,0,93
15664,0,5,27,0,0,0,3,0,0,67,0,5,39
15665,0,0,42,0,2,0,0,3,0,6,0,0,43
15666,0,18,37,0,6,0,3,1,0,7,0,5,25
15667,35,0,23,9,7,0,20,0,0,33,0,0,6
15668,6,0,61,0,1,0,6,0,0,74,16,6,19
15669,30,0,59,0,0,0,15,0,0,68,0,0,10
15670,0,10,32,0,0,0,9,0,0,30,37,8,3
15671,0,0,30,0,6,0,2,0,8,79,0,0,40
15672,0,0,33,0,0,0,8,0,0,64,0,0,8
15673,7,0,10,0,37,0,0,0,0,57,0,0,12
15674,0,0,44,0,3,0,17,0,0,27,0,0,17
15675,0,0,31,15,0,0,7,0,0,35,0,0,6
15676,0,0,26,0,0,13,0,0,0,19,0,0,10
15677,0,0,28,0,5,0,16,0,0,69,0,0,5
15678,0,0,30,0,28,1,0,0,2,29,0,0,0
15679,10,0,32,7,21,0,35,0,0,40,0,0,0
15680,0,0,30,0,6,0,0,0,31,42,0,8,0
15681,0,0,35,0,11,0,11,0,0,16,0,3,0
15682,0,3,55,0,0,0,0,0,18,6,0,0,0
15683,3,0,54,5,0,0,0,0,23,11,2,0,0
15684,0,29,21,0,0,24,0,0,40,7,0,0,0
15685,12,19,33,6,3,2,0,0,26,13,0,0,0
15686,21,13,42,9,0,2,1,3,0,0,1,0,0
15687,0,0,35,0,39,3,41,4,12,7,0,0,0
15688,1,26,46,0,24,0,4,3,16,52,19,0,0
15689,11,0,63,0,0,0,66,0,16,28,2,0,0
15690,3,24,46,0,0,1,40,0,10,6,0,0,0
15691,0,39,26,2,0,0,13,0,75,70,0,0,0
15692,0,0,31,1,0,0,17,0,51,0,0,0,0
15693,0,82,22,0,0,0,22,10,0,0,0,14,0
15694,0,53,39,0,0,0,12,34,0,23,0,18,0
15695,0,13,13,0,0,17,1,11,2,26,9,0,0
15696,0,8,13,0,10,1,11,0,7,50,0,42,0
15697,0,62,78,0,20,16,0,0,90,0,3,0,0
15698,0,55,45,0,25,0,52,0,108,40,3,7,0
15699,0,18,65,0,0,14,75,16,77,20,0,26,0
15700,0,61,29,0,19,1,64,1,50,5,0,13,0
15701,23,69,29,0,40,36,20,6,77,0,0,0,0
15702,9,52,21,0,0,1,4,0,83,0,0,1,0
15703,0,13,29,0,0,15,18,0,55,0,0,0,2
15704,0,27,46,0,0,4,20,0,74,0,0,1,0
15705,0,0,32,0,0,1,0,0,44,0,0,0,0
15706,0,2,28,0,2,58,0,0,35,10,0,0,0
15707,0,8,13,0,0,7,0,24,33,0,0,41,0
15708,12,9,28,0,0,24,0,19,6,21,0,0,5
15709,0,30,29,0,7,0,0,3,77,0,0,0,7
15710,11,17,55,0,0,15,0,0,89,15,0,0,8
15711,19,16,77,0,0,28,1,1,22,18,0,0,1
15712,0,18,17,0,0,42,12,0,7,0,0,8,6
15713,0,15,28,5,0,0,0,19,0,7,6,0,0
15714,0,0,10,0,0,5,35,38,28,0,0,0,4
15715,23,0,0,0,0,9,10,44,52,0,16,0,0
15716,9,0,48,0,0,0,0,49,63,0,11,0,0
15717,23,0,63,0,0,0,11,35,0,5,12,0,0
15718,9,0,79,0,0,10,5,70,33,0,24,0,0
15719,5,0,49,5,0,0,1,65,45,0,22,0,0
15720,21,0,72,0,0,0,10,24,77,0,14,0,0
15721,15,0,56,0,0,0,0,0,84,0,0,0,0
15722,37,0,15,2,0,0,0,29,50,0,0,0,0
15723,0,0,0,14,0,0,0,33,62,0,2,0,0
15724,0,3,0,14,0,0,0,4,102,0,12,0,10
15725,0,10,7,0,0,0,0,30,64,4,0,0,7
15726,7,0,6,20,0,0,0,2,0,0,7,0,5
15727,6,2,16,0,0,0,5,0,0,0,21,0,29
15728,30,0,18,0,0,0,0,10,72,0,78,9,35
15729,21,0,15,5,0,0,0,0,93,0,45,0,0
15730,49,3,14,13,0,0,31,0,72,0,79,0,0
15731,8,0,1,12,0,0,8,0,78,0,65,1,2
15732,10,0,5,0,0,0,0,0,71,0,57,2,0
15733,10,0,0,15,0,0,8,0,96,4,41,0,0
15734,39,0,6,27,0,1,0,0,47,25,64,0,0
15735,36,8,15,63,0,0,5,0,13,0,33,19,1
15736,40,3,5,14,13,51,0,0,0,0,26,16,0
15737,6,0,0,32,18,27,8,0,11,0,10,31,0
15738,0,0,0,38,15,0,4,0,53,0,53,0,0
15739,39,0,0,23,0,20,0,0,7,0,64,9,2
15740,63,0,3,19,0,7,0,0,8,0,30,2,5
15741,63,0,0,44,0,0,0,0,4,0,66,49,37
15742,13,0,0,38,0,4,7,0,4,0,47,49,19
15743,8,0,0,9,0,32,10,0,7,9,90,42,2
15744,12,18,0,7,0,18,0,0,0,0,55,48,0
15745,5,31,0,19,0,0,0,0,0,10,66,60,0
15746,0,0,0,17,0,0,0,0,6,0,5,41,13
15747,0,0,0,25,0,12,0,0,0,7,0,78,0
15748,0,1,4,66,0,43,0,0,0,11,11,61,8
15749,0,0,0,17,0,6,7,5,0,8,56,16,0
15750,5,0,0,22,0,39,0,5,0,0,75,3,0
15751,0,0,0,12,0,2,0,3,0,20,45,8,0
15752,10,0,0,11,1,24,0,0,0,39,20,34,0
15753,10,0,0,46,0,36,0,0,0,0,36,44,9
15754,17,0,1,45,0,3,0,0,0,32,36,32,1
15755,0,0,0,41,0,0,0,0,1,0,0,60,0
15756,0,0,0,50,0,0,0,0,0,6,0,68,43
15757,0,0,0,43,0,0,0,0,1,0,41,10,26
15758,0,21,0,42,0,0,16,0,30,0,31,50,30
15759,0,0,0,47,0,0,1,2,1,0,10,8,41
15760,0,1,0,26,0,0,0,12,0,5,8,9,4
15761,0,0,0,20,0,0,0,8,0,0,0,0,18
15762,0,0,0,4,0,0,0,0,6,0,0,4,0
15763,0,0,0,33,0,0,1,6,0,0,12,25,11
15764,0,7,0,7,1,13,0,0,0,0,1,26,29
15765,0,0,0,6,0,8,0,0,0,0,0,2,49
15766,0,0,0,10,3,0,10,0,0,0,3,2,47
15767,0,0,0,0,8,16,0,0,0,1,19,0,54
15768,0,35,0,0,4,10,0,0,0,0,0,0,8
15769,3,0,0,0,5,1,6,17,16,0,0,0,16
15770,9,11,0,2,5,0,0,9,11,0,0,0,23
15771,0,8,0,8,5,0,0,0,0,53,0,0,19
15772,0,6,0,0,0,10,0,0,14,0,0,0,9
15773,52,0,0,0,19,0,2,0,0,0,0,0,4
15774,24,0,0,3,0,0,0,8,0,10,0,0,12
15775,0,0,0,3,0,0,32,0,10,38,0,0,0
15776,11,0,0,0,7,1,0,0,0,21,0,0,23
15777,0,0,0,7,4,0,0,0,0,20,0,0,0
15778,0,0,0,0,0,0,23,0,0,15,0,0,6
15779,24,2,0,0,0,19,12,0,0,0,0,0,71
15780,0,0,0,0,4,4,41,0,0,58,12,0,71
15781,0,0,0,0,0,2,30,0,0,100,0,0,117
15782,0,0,0,0,6,0,30,0,0,67,0,0,54
15783,0,0,0,0,5,1,12,0,3,30,0,0,79
15784,0,0,0,0,15,5,16,0,21,60,0,0,70
15785,0,1,21,0,0,0,23,0,0,6,0,0,84
15786,0,0,40,0,0,0,33,0,0,44,0,0,40
15787,0,11,8,0,0,0,12,37,0,33,0,0,62
15788,0,12,0,0,4,0,0,55,0,8,0,0,14
15789,0,7,0,0,19,23,58,5,0,4,0,0,17
15790,0,14,0,0,30,35,31,23,6,29,2,0,0
15791,6,7,1,0,26,0,14,49,54,26,34,0,6
15792,0,0,0,34,44,0,2,16,0,29,47,0,0
15793,0,10,0,2,73,0,0,56,0,18,0,0,0
15794,7,0,3,24,43,0,17,58,16,59,0,0,0
15795,12,20,0,0,10,0,0,74,13,32,0,0,0
15796,0,29,0,20,41,33,7,49,9,0,0,3,0
15797,0,61,5,0,32,15,11,64,0,34,0,0,0
15798,0,23,8,0,7,2,6,40,0,7,0,0,2
15799,0,10,0,2,28,19,0,32,0,15,0,0,0
15800,11,0,12,0,64,0,8,19,47,61,0,8,0
15801,23,20,0,0,20,0,14,22,23,49,0,0,0
15802,63,78,0,6,21,0,0,40,40,63,0,0,0
15803,13,51,0,12,7,0,0,61,56,38,0,0,0
15804,25,27,0,8,35,0,0,30,6,8,0,0,0
15805,30,45,0,0,28,0,0,8,0,69,0,0,0
15806,3,55,0,0,0,0,0,31,30,23,0,0,0
15807,0,2,0,0,21,0,0,8,25,20,2,0,0
15808,16,0,0,0,0,0,5,29,0,37,43,14,0
15809,1,29,0,0,0,0,0,0,32,64,0,20,5
15810,5,82,0,0,8,0,8,13,0,67,35,45,4
15811,15,77,0,0,40,0,7,0,52,51,16,0,7
15812,10,53,0,0,56,0,78,13,47,29,0,33,0
15813,0,10,0,0,62,3,57,3,17,0,19,15,0
15814,0,9,12,0,30,0,0,11,0,39,61,11,0
15815,0,55,0,0,34,0,4,0,0,42,45,28,0
15816,9,97,0,0,38,0,4,7,0,5,47,0,0
15817,7,44,0,0,56,0,20,0,5,0,4,0,0
15818,0,29,0,0,62,0,2,4,91,0,11,0,0
15819,0,70,0,18,48,0,0,0,90,20,9,0,8
15820,6,49,0,7,1,10,0,0,107,4,0,0,0
15821,49,72,0,2,10,0,0,0,63,16,22,0,4
15822,41,55,0,8,2,0,0,0,80,30,7,0,7
15823,26,44,0,10,12,27,0,0,87,80,34,0,0
15824,17,54,0,10,7,0,2,0,26,66,68,0,4
15825,43,57,37,9,3,0,3,0,46,28,9,19,14
15826,60,87,8,0,60,16,2,0,79,31,76,26,16
15827,33,9,21,23,27,5,5,0,70,62,63,34,0
15828,0,12,0,23,33,2,5,12,94,48,40,34,0
15829,2,65,20,26,18,49,0,17,96,34,19,0,0
15830,26,76,45,7,25,13,0,2,100,17,40,0,0
15831,1,74,42,18,1,21,0,10,99,40,44,0,0
15832,24,61,26,34,87,11,0,0,41,8,49,0,0
15833,11,99,32,0,35,11,9,12,41,58,40,5,0
15834,34,43,47,12,22,21,41,2,83,24,54,14,1
15835,66,40,40,15,28,8,12,0,58,6,2,10,0
15836,32,11,0,29,22,33,44,0,90,1,0,26,0
15837,4,29,30,32,11,28,48,0,90,34,0,0,2
15838,0,37,66,42,44,63,36,0,86,55,0,0,0
15839,11,48,52,11,52,34,12,0,107,49,0,0,0
15840,11,25,48,18,49,2,23,0,102,11,0,33,0
15841,36,56,47,7,42,0,0,1,5,8,0,51,0
15842,44,37,66,58,36,16,0,0,58,11,0,64,0
15843,25,70,8,37,29,4,14,0,80,1,0,29,34
15844,7,60,44,28,38,0,34,0,62,23,0,30,22
15845,34,72,36,36,58,0,46,0,46,23,0,3,36
15846,60,46,38,35,44,0,26,0,42,81,0,35,25
15847,37,67,7,37,0,0,12,0,64,66,0,41,22
15848,28,23,54,54,0,1,0,0,35,8,0,49,57
15849,42,66,63,38,18,0,11,0,48,51,0,11,1
15850,58,77,57,36,9,0,39,0,20,70,0,7,0
15851,10,65,57,38,0,0,48,0,60,63,0,14,7
15852,38,31,79.54686296,26,0,0,18,0,41,12,22,18,8
15853,57,15,42,12,0,0,32,0,34,0,17,9,18
15854,35,11,61,17,19,0,10,25,79,35,36,13,0
15855,23,21,46,45,8,0,56,1,25,37,0,0,36
15856,32,60,34,53,22,0,47,8,101,14,0,0,0
15857,2,87,29,38,0,10,21,11,77,22,13,2,5
15858,20,59,55,26,35,0,16,0,78,34,1,1,16
15859,49,67,29,0,9,0,46,0,31,24,7,19,54
15860,52,87,52,56,1,0,20,10,63,21,34,3,22
15861,35,88,42,51,0,0,0,0,98,76,44,15,27
15862,33,21,11,38,0,0,62,0,77,24,0,36,73
15863,19,80,0,20,0,0,21,22,32,0,5,33,89
15864,14,44,19,6,0,0,41,59,58,64,0,38,47
15865,29,35,31,0,4,0,52,44,14,60,19,40,86
15866,4,44,22,6,0,0,4,63,0,52,47,31,65
15867,1,3,15,0,0,0,0,63,0,46,75,38,0
15868,55,21,69,0,3,0,8,54,14,78,57,73,0
15869,10,53,33,0,0,7,25,45,13,27,55,52,0
15870,3,71,8,0,2,4,29,4,81,22,70,40,0
15871,17,109,19,0,2,11,27,10,97,27,28,50,0
15872,32,83,32,0,0,0,27,17,43,47,54,19,0
15873,29,47,23,0,5,2,21,53,67,46,47,13,10
15874,46,41,29,4,0,6,16,63,42,4,29,23,53
15875,55,28,15,17,0,20,14,47,26,28,62,35,36
15876,46,84,46,12,1,27,16,41,11,32,92,27,53
15877,40,53,18,0,0,0,9,50,75,50,56,12,56
15878,55,44,8,0,0,29,3,7,98,63,86,35,35
15879,44,38,21,0,0,24,0,49,61,13,41,77,23
15880,68,0,50,0,10,63,0,69,75,0,33,45,12
15881,56,0,32,0,0,61,0,33,91,37,32,12,33
15882,51,30,41,0,0,66,0,6,72,53,89,77,86
15883,50,65,20,0,0,27,0,56,92,8,71,36,53
15884,25,55,1,0,0,9,0,58,80,35,31,80,16
15885,12,73,21,0,0,59,0,89,59,30,37,31,21
15886,32,70,41,0,0,36,0,47,95,36,17,28,29
15887,18,36,22,0,0,0,0,77,63,30,26,61,41
15888,53,48,26,0,0,21,0,54,58,20,35,23,23
15889,62,65,40,0,67,76,29,46,70,52,40,41,0
15890,41,78,6,31,67,74,47,37,96,55,49,39,0
15891,23,45,0,46,72,78,36,56,76,59,56,41,0
15892,22,0,0,42,42,83,49,83,4,37,71,31,9
15893,70,16,0,5,8,53,19,67,86,38,18,28,0
15894,57,52,17,28,0,50,55,39,57,66,45,27,28
15895,54,78,9,39,52,86,43,47,76,48,21,15,58
15896,27,50,0,34,23,78,30,22,82,70,1,0,53
15897,25,79,0,51,0,68,1,51,84,44,5,0,29
15898,26,62,0,48,0,63,47,25,109,0,99,0,53
15899,28,84,0,17,30,61,35,41,103,36,72,18,40
15900,33,78,0,2,70,35,45,55,54,2,59,22,27
15901,22,87,8,28,35,0,34,44,75,0,22,2,2
15902,30,40,2,47,86,33,69,27,26,0,77,12,14
15903,66,75,0,51,54,74,40,79,18,34,56,0,43
15904,20,32,0,17,37,51,57,76,0,76,0,15,50
15905,34,11,7,18,29,11,50,47,0,55,21,33,65
15906,22,22,0,28,47,104,68,69,24,29,0,8,40
15907,15,96,0,40,1,93,47,78,4,15,23,23,68
15908,44,65,0,39,1,95,45,48,3,11,62,6,59
15909,17,61,0,49,25,17,56,39,0,31,35,41,35
15910,20,37,0,15,6,43,57,76,0,12,19,45,61
15911,17,19,27,48,2,114,23,89,1,38,50,63,44
15912,36,87,0,70,5,103,14,64,66,48,62,29,81
15913,57,68,0,58,0,104,39,67,78,38,40,60,83
15914,24,91,0,66,0,94,52,53,67,62,69,38,19
15915,27,72,0,82,31,93,47,57,56,69,51,58,76
15916,37,45,0,59,1,108,57,50,94,65,107,49,44
15917,39,83,0,13,17,96,44,52,47,27,72,62,102
15918,35,10,0,49,26,96,48,69,73,11,83,71,73
15919,21,12,0,40,0,94,60,54,91,65,39,78,62
15920,0,39,0,54,0,34,39,72,107,18,83,0,6
15921,1,65,0,65,0,76,51,6,92,0,85,28,62
15922,26,83,0,9,0,109,20,64,49,1,67,50,44
15923,22,37,0,0,0,63,53,70,20,0,81,68,28
15924,22,39,0,12,9,95,36,43,35,1,2,54,78
15925,8,29,19,54,4,95,58,74,107,24,76,58,35
15926,12,0,0,55,13,108,37,64,114,50,73,65,16
15927,12,78,0,45,5,42,31,68,76,48,56,33,13
15928,25,57,0,53,8,106,49,69,62,72,20,47,54
15929,8,48,0,48,2,118,38,77,118,74,70,1,11
15930,33,98,0,49,55,41,26,66,109,76,89,0,10
15931,29,97,17,83,32,63,16,80,33,50,46,31,21
15932,15,86,0,55,0,100,13,71,35,44,41,54,42
15933,56,115.1165388,0,79,13,92,53,65,81,75,51,39,53
15934,35,115.1165388,0,50,45,98,26,56,93,14,0,7,37
15935,18,40,0,27,17,87,18,47,103,0,1,21,8
15936,0,49,0,49,11,60,47,63,73,0,53,19,0
15937,1,79,0,51,80,25,47,61,85,21,104,26,0
15938,0,52,0,45,60,1,54,63,55,84,24,30,5
15939,38,26,0,58,74,88,65,68,94,79,20,84,50
15940,40,60,0,49,88,31,69,64,118,45,35,31,51
15941,31,95,0,59,29,85,50,88,106,65,41,15,75
15942,3,63,0,32,53,105,37,79,61,1,30,55,54
15943,40,102,0,36,61,58,40,50,54,66,39,50,45
15944,56,56,48,36,57,96,6,7,108,43,56,12,32
15945,11,115.1165388,21,37,19,45,22,12,128,12,75,22,34
15946,0,52,12,22,41,85,64,58,77,6,48,58,34
15947,38,69,8,32,82,96,51,85,44,2,63,51,59
15948,20,57,16,55,70,64,44,94,79,7,36,43,51
15949,4,69,17,67,25,71,66,55,73,10,51,25,38
15950,5,96,6,38,7,69,62,66,94,79,27,24,58
15951,22,115.1165388,34,60,19,41,33,74,85,34,79,63,62
15952,10,52,24,35,29,26,29,35,73,66,76,25,60
