time,m1_act,m2_act,m3_act,m4_act,m5_act,m6_act,m7_act,m8_act,m9_act,m10_act,m11_act,m12_act,m13_act,m1_temp,m2_temp,m3_temp,m4_temp,m5_temp,m6_temp,m7_temp,m8_temp,m9_temp,m10_temp,m11_temp,m12_temp,m13_temp,day,hour,is_night,is_estrus,f1_act,f2_act,f3_act,f4_act,f5_act,f6_act,f7_act,f8_act,f9_act,f10_act,f11_act,f12_act,f13_act,f1_temp,f2_temp,f3_temp,f4_temp,f5_temp,f6_temp,f7_temp,f8_temp,f9_temp,f10_temp,f11_temp,f12_temp,f13_temp
246,43.483333333333334,71.93333333333334,27.783333333333335,43.35,3.9,10.316666666666666,41.36666666666667,55.68333333333333,27.74638752666667,58.9,85.45,44.75,30.416666666666668,37.85033333333333,37.600166666666674,36.869,36.6685,36.25642430933333,36.4535,37.57449999999999,37.76983333333333,36.70116666666667,38.112833333333334,37.5545,37.070166666666665,36.647333333333336,11,6,False,False,23.633333333333333,44.737217959999995,28.233333333333334,33.233333333333334,40.083333333333336,45.916666666666664,21.566666666666666,55.833333333333336,62.93333333333333,29.35,13.8,35.21666666666667,39.733333333333334,38.32533333333333,38.01616666666666,38.24483333333333,37.9375,38.46583333333333,38.02433333333333,38.1145,38.3935,37.803,37.72716666666667,38.15997194166666,37.20216666666667,37.63416666666667
247,41.11666666666667,58.71666666666667,30.4,67.08333333333333,40.1,42.31666666666667,38.71666666666667,52.93333333333333,22.45,59.71666666666667,77.96666666666667,26.466666666666665,25.816666666666666,37.70466666666667,37.51316666666666,36.82333333333334,37.36066666666667,36.52483333333334,36.96516666666666,37.8045,37.882666666666665,36.32616666666667,38.14033333333334,37.508500000000005,36.92366666666667,36.8495,11,7,False,False,28.433333333333334,46.833333333333336,24.416666666666668,20.116666666666667,40.516666666666666,40.28333333333333,23.683333333333334,58.016666666666666,41.78333333333333,32.983333333333334,37.45,36.5,31.066666666666666,38.365,37.907333333333334,38.151500000000006,37.36483333333333,38.43866666666667,37.959666666666664,38.07383333333333,38.333,37.423,38.0105,37.498333333333335,37.48733333333334,37.26766666666666
248,52.38333333333333,2.45,40.45,67.88333333333334,7.566666666666666,56.15,57.13333333333333,27.216666666666665,42.81666666666667,56.0,46.95399511,31.516666666666666,22.516666666666666,37.77916666666667,35.9805,36.972,37.19866666666667,36.40316666666667,37.46633333333333,37.948499999999996,36.933,36.4795,38.144,36.7115,37.0,36.44133333333333,11,8,False,False,25.833333333333332,52.10194231333333,13.95,16.916666666666668,15.083333333333334,46.766666666666666,32.13333333333333,61.06666666666667,3.65,35.78333333333333,38.25,33.35,35.483333333333334,37.945,37.864000000000004,37.517500000000005,37.381,37.9525,37.971333333333334,38.07216666666667,38.34733333333334,36.43733333333333,37.714333333333336,38.12533333333333,37.6685,37.31466666666667
249,25.183333333333334,1.2,34.21666666666667,65.23333333333333,19.2,58.53333333333333,22.883333333333333,35.45,39.16305419333333,52.46666666666667,80.65,47.166666666666664,5.083333333333333,37.21583333333333,35.66616666666666,36.820166666666665,37.035666666666664,36.48516666666667,37.62566666666667,37.352,37.253,36.5565,37.86966666666667,37.401500000000006,37.047000000000004,36.01466666666667,11,9,False,False,9.333333333333334,1.9833333333333334,15.0,2.6,27.016666666666666,12.616666666666667,8.316666666666666,40.8,33.083333333333336,8.05,44.06666666666667,32.483333333333334,25.366666666666667,37.025999999999996,36.82899999999999,37.215,36.675,37.9555,37.08683333333333,36.941833333333335,37.80050000000001,37.016,36.714166666666664,37.78916666666667,37.516333333333336,37.179833333333335
250,24.316666666666666,29.983333333333334,31.766666666666666,72.49735886333333,1.6666666666666667,71.16666666666667,24.833333333333332,20.866666666666667,1.8166666666666667,35.6,30.816666666666666,18.916666666666668,12.383333333333333,37.162,36.76366666666667,36.81766666666667,37.032000000000004,36.27630724733333,37.68983333333333,37.336999999999996,37.17316666666667,36.07533333333333,37.045833333333334,36.54600000000001,36.32216666666667,36.03883333333333,11,10,False,False,6.166666666666667,1.8166666666666667,3.8833333333333333,13.483333333333333,37.03333333333333,12.283333333333333,14.633333333333333,22.15,4.266666666666667,28.733333333333334,1.55,49.02968873333334,7.75,36.97966666666667,36.72416666666666,37.01383333333333,36.92383333333333,38.519999999999996,36.63883333333333,37.160666666666664,37.19216666666667,36.4625,37.1595,37.991499999999995,37.8285,37.143166666666666
251,20.4,0.95,36.15,72.61402552999999,5.483333333333333,74.75,9.1,3.466666666666667,2.4833333333333334,43.6,57.10799022,25.25,3.1333333333333333,36.87166666666667,35.71,36.37033333333333,37.1365,36.71545652333334,37.94883333333333,36.647333333333336,35.8095,35.656333333333336,37.051500000000004,36.77183333333333,36.13766666666667,35.408,11,11,False,False,20.316666666666666,29.083333333333332,10.533333333333333,2.716666666666667,8.083333333333334,17.15,13.1,11.733333333333333,26.6,1.95,23.916666666666668,34.416666666666664,13.4,37.44433333333333,37.38316666666666,37.074333333333335,36.38666666666666,37.2945,37.249833333333335,37.11033333333333,36.992333333333335,36.588,36.293,38.23233333333334,37.506,36.309
252,6.533333333333333,23.35,73.71666666666667,11.55,22.1,38.75,6.3,29.222107631666667,19.383333333333333,0.26666666666666666,21.5,19.85,7.583333333333333,36.395833333333336,36.583999999999996,37.108666666666664,36.222833333333334,36.697986957,36.82333333333334,35.997499999999995,36.73800000000001,35.9905,35.82899999999999,36.19949999999999,35.801,35.90383333333333,11,12,True,False,3.066666666666667,1.5666666666666667,7.116666666666666,19.816666666666666,27.566666666666666,2.933333333333333,3.3,1.7166666666666666,5.166666666666667,1.85,0.7,2.1,5.033333333333333,36.57,36.373000000000005,37.199,36.781,37.382333333333335,36.42066666666666,36.58283333333333,36.32616666666667,36.2575,35.998333333333335,37.54516666666667,36.544999999999995,35.781166666666664
253,8.25,1.2,81.64585746333334,5.0,1.1333333333333333,0.0,17.533333333333335,2.4,2.433333333333333,3.3333333333333335,4.4,0.6666666666666666,16.616666666666667,35.926,35.285833333333336,37.38816666666666,35.59283333333334,36.055982609333334,35.38466666666667,36.1625,35.59316666666667,35.46383333333333,35.91383333333333,35.81216666666667,35.421166666666664,36.13016666666667,11,13,True,False,14.066666666666666,6.733333333333333,4.983333333333333,18.716666666666665,9.566666666666666,4.45,6.7,2.1666666666666665,0.45,2.7666666666666666,1.3666666666666667,11.5,4.0,36.73766666666667,36.8275,36.852333333333334,37.07183333333333,37.261833333333335,36.19266666666667,36.593833333333336,36.580333333333336,35.88583333333334,36.092999999999996,37.30133333333333,36.57733333333333,35.60808076166666
254,10.116666666666667,15.283333333333333,71.643786195,5.6,32.78333333333333,6.283333333333333,1.3666666666666667,2.7,1.6666666666666667,9.516666666666667,7.583333333333333,5.916666666666667,46.15,36.22683333333334,35.7735,37.344500000000004,35.4225,36.607166666666664,35.63016666666667,35.491166666666665,35.71816666666667,35.26166666666666,35.88733333333334,36.224666666666664,35.97116666666667,37.16416666666667,11,14,True,False,30.166666666666668,2.7666666666666666,14.966666666666667,5.783333333333333,3.3666666666666667,11.066666666666666,18.283333333333335,17.666666666666668,32.81666666666667,14.416666666666666,7.7,30.933333333333334,19.683333333333334,37.80283333333333,36.30566666666667,37.11716666666667,36.517500000000005,36.62233333333334,36.399,37.3175,37.29083333333333,36.473,36.431000000000004,37.269,37.13983333333333,36.02291615233333
255,0.4666666666666667,4.966666666666667,65.21042068833334,6.966666666666667,11.5,0.2833333333333333,1.8833333333333333,13.683333333333334,0.8166666666666667,0.0,30.718664221666664,0.6,2.8,35.35316666666667,35.83716666666667,37.586,35.631,36.06966666666666,35.41366666666667,35.28483333333334,36.517,35.84866666666667,35.713,36.8215,35.92166666666667,35.57066666666666,11,15,True,False,11.316666666666666,24.133333333333333,4.2,1.95,11.85,3.966666666666667,1.15,7.683333333333334,16.95,5.033333333333333,10.033333333333333,32.78333333333333,1.9166666666666667,36.922000000000004,36.821,37.02033333333333,36.420833333333334,36.928,36.56666666666667,36.4305,36.653999999999996,36.501333333333335,36.3305,37.4045,37.45183333333333,35.75216666666667
256,17.45,3.5166666666666666,51.264595398333334,0.65,18.633333333333333,10.533333333333333,5.666666666666667,1.9333333333333333,14.316666666666666,16.183333333333334,15.516666666666667,9.583333333333334,26.566666666666666,36.13983333333333,35.35933333333333,37.73733333333334,35.332499999999996,36.186162319,35.504333333333335,35.80683333333333,35.8375,36.03433333333333,36.03066666666667,36.684333333333335,36.15916666666667,36.287666666666674,11,16,True,False,2.783333333333333,38.88333333333333,7.333333333333333,4.166666666666667,4.433333333333334,2.5833333333333335,4.883333333333334,15.6,1.65,3.2,2.0166666666666666,2.433333333333333,12.733333333333333,36.646499999999996,37.713166666666666,36.727,36.3375,36.74,36.22066666666667,36.344833333333334,36.771166666666666,35.98633333333333,36.026666666666664,37.17633333333333,36.308166666666665,36.17783333333333
257,1.3833333333333333,22.516666666666666,30.983333333333334,2.85,1.5833333333333333,13.75,18.25,4.266666666666667,1.5333333333333334,8.436559823333333,1.4666666666666666,2.7,35.78333333333333,35.60316666666667,36.825500000000005,37.3845,35.25416666666667,35.54083333333333,36.18233333333333,35.938,35.85616666666667,35.5455,35.439,36.16,35.671,37.13699999999999,11,17,True,False,1.3,15.433333333333334,13.783333333333333,20.5,38.78333333333333,5.616666666666666,1.0,3.566666666666667,4.133333333333334,5.533333333333333,18.8,1.6833333333333333,2.783333333333333,36.4205,36.9215,36.88333333333333,36.92183333333333,37.91883333333333,36.09683333333333,35.971333333333334,36.77316666666666,35.57716666666667,35.98133333333333,37.50383333333333,35.837833333333336,35.41983333333334
258,9.833333333333334,0.9166666666666666,34.99375402166667,3.2,5.383333333333334,1.0,0.75,9.233333333333333,7.448193763333333,10.3,3.6166666666666667,16.1,2.9166666666666665,35.71716666666667,35.63483333333333,37.075833333333335,35.969500000000004,35.61816666666667,35.54516666666667,35.7815,35.814499999999995,35.32366666666667,35.96666666666667,36.11183333333334,35.95666666666667,35.561166666666665,11,18,True,False,3.75,2.283333333333333,15.375781049333334,3.533333333333333,41.21666666666667,6.983333333333333,6.533333333333333,2.316666666666667,3.3666666666666667,39.3,0.5333333333333333,2.6666666666666665,8.7,36.38766666666666,36.602333333333334,36.667500000000004,36.607,38.22566666666667,36.39933333333333,36.5595,36.3045,35.78416666666667,36.93566666666666,37.12,35.72483333333333,35.7855
259,4.55,30.633333333333333,39.15,2.5,37.06666666666667,14.116666666666667,1.4333333333333333,1.9166666666666667,15.433333333333334,4.8,25.55,2.6666666666666665,3.0166666666666666,35.87016666666667,36.924499999999995,37.336666666666666,35.830666666666666,36.52766666666666,35.63699999999999,35.368833333333335,35.585166666666666,35.495,35.533,36.51866666666667,35.806666666666665,35.28283333333333,11,19,True,False,7.233333333333333,1.0833333333333333,45.334895432,1.3166666666666667,27.45,2.2666666666666666,3.283333333333333,19.1,17.133333333333333,42.75,1.7833333333333334,9.716666666666667,1.4833333333333334,36.6975,36.233,38.247499999999995,36.467333333333336,37.794333333333334,35.9345,36.454166666666666,36.958666666666666,36.294666666666664,37.936,37.38433333333333,35.93233333333333,35.533
260,7.3,0.4166666666666667,9.4,5.933333333333334,0.5166666666666667,0.21666666666666667,17.133333333333333,21.183333333333334,10.266666666666667,3.3333333333333335,2.6166666666666667,5.5,43.2,35.734500000000004,35.61583333333333,36.236999999999995,36.154,35.270833333333336,35.708,36.133833333333335,36.39416666666667,36.00833333333333,35.54783333333333,35.80433333333334,35.698,37.18,11,20,True,False,3.6666666666666665,4.216666666666667,39.56666666666667,11.533333333333333,2.1333333333333333,9.766666666666667,4.566666666666666,0.6,2.183333333333333,35.03333333333333,12.166666666666666,2.683333333333333,15.733333333333333,36.69983333333333,36.167833333333334,37.984833333333334,36.74283333333334,36.45972209366666,36.42166666666667,36.38666666666666,36.745666666666665,35.86666666666667,37.640499999999996,37.027166666666666,36.17333333333333,35.94833333333334
261,15.65,3.9833333333333334,27.1,16.983333333333334,8.633333333333333,15.783333333333333,1.05,23.833333333333332,2.316666666666667,19.266666666666666,10.733333333333333,9.516666666666667,1.4666666666666666,36.381499999999996,35.75516666666667,36.87966666666667,35.8825,35.7395,35.734500000000004,35.71133333333333,36.2705,35.70166666666667,36.5105,36.292,36.30466666666667,35.6645,11,21,True,False,4.933333333333334,13.566666666666666,36.083333333333336,1.0666666666666667,5.366666666666666,5.833333333333333,11.883333333333333,7.716666666666667,25.2,21.716666666666665,3.55,3.433333333333333,10.233333333333333,36.53,36.46266666666667,37.592999999999996,36.48883333333333,36.473,35.903999999999996,36.745,36.503166666666665,36.6155,37.15716666666666,37.332166666666666,35.9565,36.251
262,10.366009853333333,19.616666666666667,1.25,6.716666666666667,39.42692369833333,0.7333333333333333,65.1,5.933333333333334,15.133333333333333,5.883333333333334,7.4,3.683333333333333,50.21666666666667,35.388000000000005,36.568999999999996,35.9455,35.834500000000006,36.71083333333333,35.47833333333333,37.04933333333334,36.495,36.105333333333334,35.645999999999994,35.93533333333333,35.644999999999996,37.08833333333334,11,22,True,False,11.716666666666667,2.8333333333333335,4.316666666666666,17.35,1.8,6.716666666666667,3.433333333333333,3.45,19.516666666666666,5.633333333333334,23.9,15.3,12.133333333333333,37.148,36.1845,36.712666666666664,37.00983333333333,36.58616666666667,36.66583333333333,36.6325,36.63533333333333,36.599833333333336,36.264,37.50366666666666,36.30083333333334,36.30833333333333
263,12.866666666666667,2.066666666666667,16.033333333333335,12.283333333333333,11.483333333333333,11.05,53.78333333333333,25.433333333333334,26.329720860000002,11.666666666666666,43.45,13.4,47.88333333333333,36.344833333333334,35.6265,36.375499999999995,35.92216666666666,36.25783333333333,35.89233333333333,37.31483333333333,36.957,36.074333333333335,36.24916666666666,36.992,36.533,37.68216666666667,11,23,True,False,12.366666666666667,34.333333333333336,9.6,7.4,25.283333333333335,8.233333333333333,12.816666666666666,15.2,37.1,33.916666666666664,15.9,5.75,11.466666666666667,37.03283333333333,37.28933333333334,36.54383333333333,36.647166666666664,37.40016666666667,36.594500000000004,36.868833333333335,36.916333333333334,36.724666666666664,37.299166666666665,37.6935,36.156666666666666,36.3975
264,27.766009853333333,21.55,43.3,34.96402553,55.11666666666667,32.766666666666666,37.06161324,23.75,49.016666666666666,28.4,19.833333333333332,17.9,18.216666666666665,36.33533333333333,36.52916666666667,37.36833333333333,36.18866666666667,37.39116666666666,36.291000000000004,36.317,37.0815,36.81716666666667,36.71583333333333,36.081,36.687666666666665,36.32216666666667,12,0,False,False,34.45,51.25,28.992447716,19.833333333333332,13.416666666666666,21.25,21.416666666666668,29.166666666666668,59.766666666666666,35.46666666666667,30.75,29.2,26.666666666666668,38.25683333333333,37.99366666666666,37.40133333333333,37.466,37.342666666666666,37.48683333333334,37.63066666666667,37.214666666666666,37.82516666666666,37.493500000000004,37.77633333333333,36.97266666666667,37.252833333333335
265,47.61666666666667,64.4,49.85,82.35,61.666666666666664,64.50097253999999,98.81666666666666,24.933333333333334,47.86666666666667,48.483333333333334,54.0,53.4,45.666666666666664,37.698166666666665,37.80333333333333,37.88916666666667,37.508500000000005,38.173328985666664,37.778,38.07683333333333,36.93483333333334,36.900999999999996,37.85850000000001,37.144666666666666,38.076,37.79566666666667,12,1,False,False,23.733333333333334,61.374435919999996,7.9,44.63333333333333,31.533333333333335,72.16666666666667,41.71666666666667,60.6,66.9,35.61666666666667,49.4,36.55,42.083333333333336,38.31816666666667,38.14666666666667,36.926,38.381166666666665,38.16,38.56216666666667,38.62233333333334,38.37516666666667,38.080666666666666,37.77633333333333,38.61115095416667,37.6565,37.94383333333334
266,54.13333333333333,82.16666666666667,19.5,58.5,51.81666666666667,67.35,97.03989314666666,4.966666666666667,30.566666666666666,61.21666666666667,40.766666666666666,61.9,41.95,37.915,38.24616666666667,36.311,37.402833333333334,37.77916666666667,37.661833333333334,38.18783333333333,36.55216666666667,36.88333333333333,38.17583333333334,37.41316666666667,38.01766666666666,37.830666666666666,12,2,False,False,29.516666666666666,58.25582694,29.566666666666666,47.351119787,36.35,48.266666666666666,34.11666666666667,61.75,72.48333333333333,34.28333333333333,55.56720660833333,41.8,36.61666666666667,38.151666666666664,38.032000000000004,37.867333333333335,38.45483333333333,38.3845,38.348166666666664,38.45683333333333,38.45399999999999,38.11866666666666,37.922000000000004,38.24183333333334,37.82866666666666,37.71
267,24.233333333333334,80.56666666666666,7.2,60.18333333333333,46.9,58.11666666666667,81.15655981333333,17.966666666666665,35.733333333333334,60.7,45.93333333333333,35.016666666666666,38.35,36.95166666666667,38.30333333333333,36.81066666666666,37.626666666666665,37.62966666666667,37.299,38.12833333333333,36.73133333333333,36.43783333333333,37.91466666666667,37.470166666666664,37.23133333333333,37.408500000000004,12,3,False,False,22.116666666666667,59.22055129333333,24.816666666666666,43.35,11.85,46.46666666666667,33.416666666666664,60.71666666666667,55.68333333333333,25.983333333333334,48.03333333333333,7.266666666666667,29.716666666666665,38.088499999999996,38.225833333333334,37.95683333333333,38.505,37.415,38.04233333333333,38.243,38.481833333333334,37.88699999999999,37.841166666666666,37.89083333333333,36.84316666666667,37.49133333333334
268,31.033333333333335,78.85,12.6,41.61666666666667,57.743590365,21.266666666666666,87.93483972,16.366666666666667,50.266666666666666,55.15,41.21666666666667,21.35,20.9,37.362833333333334,38.387166666666666,35.68233333333333,37.48066666666667,37.524499999999996,36.8195,38.11716666666667,36.93966666666667,36.82416666666666,37.681333333333335,37.34466666666666,36.549166666666665,36.79416666666667,12,4,False,False,26.966666666666665,64.16860898,17.266666666666666,38.56666666666667,12.2,50.71666666666667,36.1,56.2,67.18333333333334,9.816666666666666,19.683333333333334,28.416666666666668,11.166666666666666,38.333,38.26199999999999,38.02316666666666,38.441,37.181000000000004,38.305,38.20583333333333,38.45766666666667,37.83566666666666,36.73066666666667,38.0185,37.00416666666667,37.477666666666664
269,39.03333333333333,73.8,19.883333333333333,70.9,29.45,34.15,98.21311962666667,31.25,49.54819376333333,58.9,21.916666666666668,26.083333333333332,43.13333333333333,37.62116666666667,38.3215,36.327,37.59283333333334,37.074333333333335,36.851,38.247,37.261833333333335,36.899499999999996,37.76649999999999,37.081712258500005,36.88,37.335,12,5,False,False,25.383333333333333,43.03333333333333,10.116666666666667,37.2,51.36666666666667,55.333333333333336,29.033333333333335,59.2,10.483333333333333,39.55,9.1,35.68333333333333,23.433333333333334,38.229166666666664,38.029833333333336,37.330000000000005,38.316833333333335,38.708333333333336,38.18483333333334,38.16983333333334,38.44733333333333,36.825833333333335,37.705000000000005,38.0805,37.431333333333335,37.95066666666666
270,35.88333333333333,75.13333333333334,16.733333333333334,70.48069219666667,17.883333333333333,22.916666666666668,92.34645296000001,37.45,37.6,58.55,42.251997555,38.61666666666667,33.78333333333333,37.461,38.2875,36.99983333333333,37.32216666666667,36.69599130466667,36.85066666666667,38.29116666666666,37.343666666666664,36.8435,37.8975,37.218666666666664,37.446333333333335,37.40866666666667,12,6,False,False,29.833333333333332,47.1,0.6833333333333333,33.583333333333336,19.533333333333335,45.31666666666667,27.866666666666667,56.96666666666667,25.216666666666665,15.116666666666667,17.583333333333332,31.466666666666665,22.933333333333334,38.24766666666667,37.901500000000006,36.606833333333334,38.205333333333336,37.95766666666667,38.2295,38.11983333333333,38.38216666666666,36.711,37.6135,38.082166666666666,37.46383333333333,37.594833333333334
271,29.866666666666667,64.28333333333333,32.7,40.03069219666667,32.666666666666664,34.56666666666667,96.81817305333334,45.56666666666667,33.56666666666667,48.916666666666664,35.36666666666667,44.36666666666667,6.366666666666666,37.6265,37.955666666666666,37.43866666666667,37.01483333333333,37.10916666666667,36.93233333333333,38.49783333333333,37.70516666666666,36.69116666666666,37.925666666666665,37.49083333333333,37.18116666666666,36.446333333333335,12,7,False,False,31.516666666666666,3.7666666666666666,21.2,14.05,17.183333333333334,50.61008311333333,37.31346574233333,59.11666666666667,61.083333333333336,3.85,31.75,13.6,14.533333333333333,38.371833333333335,36.82283333333333,37.180166666666665,37.07266666666667,37.410999999999994,38.291500000000006,38.1115,38.41983333333334,37.748000000000005,36.60316666666667,37.594833333333334,37.102,37.57183333333333
272,37.833333333333336,7.3,57.56666666666667,45.84735886333333,23.416666666666668,36.46666666666667,72.21817305333335,49.05,9.866666666666667,58.96666666666667,36.983333333333334,9.183333333333334,25.233333333333334,37.573499999999996,36.462833333333336,37.671166666666664,36.817,36.29666666666667,36.99033333333333,38.175333333333334,37.676,36.64783333333333,37.958999999999996,37.5055,36.43533333333333,37.205666666666666,12,8,False,False,26.1,4.066666666666666,20.95,21.866666666666667,16.466666666666665,40.25,23.25,55.11666666666667,21.216666666666665,40.7,36.06666666666667,21.3,39.56666666666667,38.196333333333335,36.39816666666666,37.665,37.31666666666667,37.8935,38.059333333333335,37.7355,38.32933333333334,37.117,37.222166666666666,37.89183333333334,37.251666666666665,37.5
273,46.38333333333333,15.55,15.0,12.8,1.3833333333333333,53.2,66.36161324,27.766666666666666,21.883333333333333,32.733333333333334,37.43333333333333,17.383333333333333,24.0,37.61133333333333,36.03066666666667,36.54066666666667,35.77466666666667,37.087060279999996,37.2695,38.24966666666667,36.95516666666666,36.44433333333333,36.98466666666666,36.98966666666667,36.356,36.89683333333333,12,9,False,False,6.2,28.983333333333334,24.233333333333334,8.65,29.383333333333333,36.9,2.316666666666667,58.63333333333333,7.1,43.96666666666667,34.666666666666664,28.683333333333334,0.9166666666666666,36.8525,37.51283333333333,37.39783333333333,36.946,38.208,37.917,36.6685,38.30416666666667,36.31266666666667,37.425333333333334,38.06066666666666,37.077999999999996,36.55683333333333
274,7.566666666666666,45.35,6.333333333333333,85.93069219666667,18.016666666666666,65.5,60.71666666666667,7.416666666666667,3.4833333333333334,58.983333333333334,34.25,28.116666666666667,16.85,36.73566666666667,37.57166666666667,36.827,37.473499999999994,36.30133333333333,37.33383333333334,38.15333333333333,35.87716666666667,36.16683333333334,37.66383333333333,36.57783333333334,36.77033333333333,36.684333333333335,12,10,False,False,21.833333333333332,0.48333333333333334,0.5166666666666667,22.216666666666665,18.55,21.416666666666668,15.316666666666666,12.216666666666667,20.6,19.383333333333333,27.95,34.95,25.6,37.306666666666665,36.69916666666666,36.4605,37.04316666666667,38.14883333333333,37.23066666666667,37.0775,37.01083333333334,37.07083333333333,36.94016666666666,37.746833333333335,37.372166666666665,37.0295
275,32.38333333333333,4.883333333333334,13.066666666666666,14.05,2.683333333333333,41.03333333333333,63.23483972,52.62210763166667,0.75,26.35,21.916666666666668,16.283333333333335,15.1,37.09283333333334,35.80733333333333,36.167,36.24816666666666,37.378062322666665,37.16433333333334,38.1485,37.0795,35.515499999999996,36.7455,36.65233333333333,35.833,36.563,12,11,False,False,4.55,18.7,7.366666666666666,3.55,4.7,14.416666666666666,12.566666666666666,21.4,8.6,10.566666666666666,12.4,28.3,2.533333333333333,36.59583333333333,37.121833333333335,36.24133333333334,36.662,36.934333333333335,36.717333333333336,37.11133333333333,36.97983333333333,36.54566666666666,36.73800000000001,37.66916666666667,37.216166666666666,36.154833333333336
276,1.1333333333333333,61.71666666666667,32.233333333333334,3.283333333333333,19.016666666666666,1.95,42.8080662,9.15,13.133333333333333,4.833333333333333,1.5333333333333334,20.383333333333333,2.1333333333333333,35.541333333333334,37.54333333333333,36.675666666666665,35.6345,36.35531594266667,36.02016666666667,37.6565,36.267,35.843833333333336,36.06583333333333,36.07309953966667,36.00516666666667,35.940333333333335,12,12,True,False,7.0,2.433333333333333,7.2,5.466666666666667,4.666666666666667,4.4,24.56346574233333,1.1833333333333333,62.1,1.3833333333333333,3.15,1.4833333333333334,2.5,36.563833333333335,36.3625,36.39416666666667,36.347166666666666,36.494,36.70516666666666,36.99083333333333,36.3315,37.28633333333333,36.516,37.77916666666667,36.147166666666664,35.626
277,14.166666666666666,6.816666666666666,47.63333333333333,2.7333333333333334,15.666666666666666,0.3333333333333333,34.95,2.6666666666666665,0.6333333333333333,7.466666666666667,3.966666666666667,4.75,5.033333333333333,35.82483333333333,36.091499999999996,37.65783333333333,35.737833333333334,36.517649276,35.452666666666666,37.44016666666666,35.342999999999996,35.641,35.837,35.937666666666665,35.4475,35.68566666666666,12,13,True,False,4.316666666666666,1.8166666666666667,2.533333333333333,17.916666666666668,22.333333333333332,0.9,2.183333333333333,2.316666666666667,7.166666666666667,5.216666666666667,21.183333333333334,34.7,3.8333333333333335,36.36816666666667,36.120999999999995,36.19683333333333,37.14516666666667,37.426833333333335,36.521499999999996,36.94216666666667,36.146499999999996,36.35783333333333,36.23466666666666,37.3365,36.521499999999996,35.31507870433334
278,11.433333333333334,4.083333333333333,53.55,22.233333333333334,48.460257031666664,23.5,64.46161323999999,20.716666666666665,1.9666666666666666,16.236559823333334,11.183333333333334,4.516666666666667,21.1,36.07833333333333,35.586666666666666,37.74283333333334,36.83716666666667,37.0575,36.1125,38.14566666666666,36.245,35.403666666666666,35.900333333333336,36.038333333333334,35.80116666666667,36.6875,12,14,True,False,22.7,43.68333333333333,3.033333333333333,0.5166666666666667,28.966666666666665,4.15,1.6666666666666667,9.016666666666667,2.4166666666666665,12.783333333333333,3.05,3.8333333333333335,9.016666666666667,37.6045,37.3715,36.12683333333334,36.33683333333333,37.22166666666667,36.57166666666667,36.502833333333335,36.695166666666665,35.60766666666667,36.6535,37.49783333333333,36.519666666666666,36.267833333333336
279,0.8833333333333333,27.6,45.86666666666667,33.46666666666667,4.25,1.6833333333333333,9.683333333333334,11.65,9.95,6.733333333333333,28.916666666666668,11.266666666666667,5.266666666666667,35.340333333333334,36.64083333333333,37.8295,36.719833333333334,35.988824638,35.43083333333333,36.64416666666667,36.296166666666664,35.660833333333336,35.87466666666667,36.477833333333336,36.08733333333334,36.10166666666667,12,15,True,False,7.616666666666666,6.9,15.875781049333334,4.4,10.966666666666667,9.016666666666667,3.6166666666666667,21.016666666666666,38.4,1.3166666666666667,2.6333333333333333,1.4666666666666666,1.6333333333333333,36.85133333333333,36.84133333333333,36.568666666666665,36.5115,37.48733333333333,36.67216666666666,36.396,37.097833333333334,36.5135,36.3675,37.92916666666667,36.22266666666667,35.69416666666667
280,18.666666666666668,0.23333333333333334,43.11666666666667,1.8333333333333333,47.7,1.7666666666666666,38.38333333333333,2.466666666666667,0.6833333333333333,7.916666666666667,11.8,2.5,47.56666666666667,36.561,35.45133333333333,37.74133333333334,35.483,37.133162319,35.373666666666665,37.1725,35.59733333333334,35.550666666666665,35.70066666666666,36.07251404416666,35.72966666666667,37.08166666666667,12,16,True,False,2.816666666666667,1.7,1.5833333333333333,1.3666666666666667,1.4,4.6,16.583333333333332,3.9833333333333334,4.866666666666666,2.9,4.3,17.433333333333334,3.2,36.433,36.372499999999995,36.0815,36.556666666666665,36.717999999999996,36.469500000000004,37.01,36.56916666666667,36.03666666666666,36.00266666666666,37.383833333333335,36.156333333333336,35.66416666666667
281,52.36666666666667,41.833333333333336,59.31666666666667,0.7,78.5,12.483333333333333,49.75,12.666666666666666,1.9,1.4666666666666666,7.183333333333334,6.533333333333333,16.516666666666666,38.107166666666664,36.46566666666667,38.26083333333334,36.64783333333333,38.29683333333333,35.38916666666667,37.526666666666664,36.02333333333333,35.568999999999996,35.65883333333333,36.314,35.3645,36.58416666666667,12,17,True,False,2.566666666666667,3.933333333333333,11.883333333333333,5.65,11.166666666666666,36.13333333333333,28.966666666666665,0.9666666666666667,2.55,29.133333333333333,4.9,1.6166666666666667,2.7333333333333334,36.42816666666667,36.21966666666666,36.37083333333333,36.55016666666666,36.7305,37.07366666666667,37.81616666666666,36.227333333333334,35.6085,37.11266666666667,37.29833333333333,35.939166666666665,35.57083333333333
